id,precio,superficie_total,superficie_util,superficie_terraza,ambientes,dormitorios,banos,estacionamientos,cant_max_habitantes,bodegas,gastos_comunes,cantidad_pisos,departamentos_piso,numero_piso_unidad,comuna
303,490000.0,52.0,50.0,2.0,3,2,2,0,4,0,95000.0,8,14,12,san miguel
304,390000.0,4546.0,45.0,0.0,3,2,2,0,4,0,86000.0,20,12,12,la cisterna
305,280000.0,3455.0,33.0,132.0,2,1,1,0,2,1,50000.0,26,17,1,estación central
306,410000.0,4664.0,43.0,341.0,3,2,1,1,3,1,75000.0,26,17,16,estación central
307,430000.0,0.0,43.0,0.0,0,0,0,0,0,0,75000.0,0,0,0,estación central
308,260000.0,19.0,19.0,0.0,1,0,1,0,2,0,30000.0,31,25,5,estación central
309,425000.0,4735.0,43.0,341.0,3,2,1,0,3,1,65000.0,26,17,9,estación central
310,290000.0,30.0,27.0,3.0,2,1,1,0,2,0,45000.0,16,20,13,estación central
311,289000.0,386.0,35.0,286.0,2,1,1,0,2,0,58000.0,20,14,7,estación central
312,320000.0,29.0,28.0,1.0,2,1,1,0,2,0,55000.0,18,20,10,santiago
313,405000.0,4588.0,40.0,496.0,3,2,1,1,3,1,85000.0,30,13,12,estación central
314,300000.0,3593.0,33.0,255.0,2,1,1,0,2,0,235000.0,30,13,3,estación central
315,382000.0,609.0,54.0,67.0,4,3,1,0,6,0,84000.0,20,17,1,otras
316,285000.0,27.0,26.0,1.0,2,1,1,0,2,0,55000.0,17,19,11,estación central
317,295000.0,315.0,31.0,0.0,2,1,1,0,2,1,60000.0,37,15,27,estación central
318,458000.0,53.0,49.0,4.0,3,2,2,0,4,0,85000.0,7,9,7,la florida
319,325000.0,3491.0,32.0,235.0,2,1,1,0,2,0,55000.0,0,0,6,san miguel
320,581000.0,81.0,68.0,13.0,3,2,2,0,4,0,130000.0,6,14,2,otras
321,320000.0,0.0,27.0,0.0,0,0,0,0,0,0,40000.0,0,0,0,santiago
322,385000.0,41.0,39.0,2.0,3,2,1,0,3,0,40000.0,17,17,6,la cisterna
323,290000.0,0.0,31.0,0.0,0,0,0,0,0,0,30000.0,0,0,0,estación central
324,397000.0,4194.0,39.0,218.0,3,2,1,0,3,0,85000.0,25,12,23,la florida
325,280000.0,3913.0,35.0,413.0,2,1,1,0,2,0,35000.0,18,17,16,estación central
326,350000.0,4223.0,38.0,359.0,3,2,1,0,3,0,55000.0,15,14,3,la cisterna
327,490000.0,5965.0,50.0,944.0,3,2,2,0,4,0,99000.0,16,8,10,la florida
328,410000.0,3543.0,31.0,36.0,2,1,1,0,2,0,75000.0,9,10,3,la florida
329,436000.0,51.0,41.0,10.0,3,2,2,0,4,0,95000.0,19,10,13,san miguel
330,372000.0,603.0,51.0,89.0,3,2,1,0,4,0,75000.0,20,17,8,otras
331,420000.0,4508.0,42.0,299.0,3,2,2,1,4,1,70000.0,26,17,25,estación central
332,360000.0,378.0,37.0,0.0,2,1,1,1,2,0,65000.0,26,13,20,santiago
333,385000.0,3979.0,34.0,561.0,2,1,1,0,2,0,65000.0,16,8,4,la florida
334,350000.0,4373.0,39.0,376.0,3,2,1,0,3,0,73000.0,15,19,6,la cisterna
335,415000.0,4333.0,42.0,124.0,3,2,1,0,3,0,74000.0,12,16,10,otras
336,290000.0,3553.0,32.0,327.0,2,1,1,0,2,0,60000.0,29,11,2,estación central
337,600000.0,82.0,69.0,13.0,3,2,2,0,4,0,130000.0,6,14,1,otras
338,270000.0,3534.0,32.0,322.0,2,1,1,0,2,0,60000.0,30,13,13,estación central
339,410000.0,45.0,42.0,3.0,3,2,1,0,4,0,96000.0,9,10,7,la florida
340,280000.0,0.0,28.0,0.0,0,0,0,0,0,0,60000.0,0,0,0,otras
341,311000.0,3277.0,32.0,0.0,2,1,1,0,2,0,60000.0,10,15,3,santiago
342,575000.0,57.0,53.0,38.0,3,2,2,0,4,0,98000.0,20,9,11,otras
343,320000.0,3662.0,31.0,542.0,2,1,1,0,2,0,65000.0,24,15,19,otras
344,280000.0,30.0,30.0,0.0,2,1,1,0,2,0,61000.0,20,12,3,la cisterna
345,350000.0,4381.0,40.0,376.0,3,2,1,0,3,0,73000.0,15,19,8,la cisterna
346,470000.0,65.0,53.0,12.0,3,2,2,0,4,0,95000.0,19,10,5,san miguel
347,325000.0,3053.0,30.0,0.0,2,1,1,0,2,0,56000.0,12,16,7,otras
348,313500.0,389.0,32.0,62.0,2,1,1,0,2,0,53000.0,20,17,17,otras
349,310000.0,0.0,25.0,0.0,0,0,0,0,0,0,45000.0,0,0,0,santiago
350,350000.0,4381.0,40.0,376.0,3,2,1,0,3,0,73000.0,15,19,14,la cisterna
351,315000.0,3625.0,36.0,0.0,2,1,1,0,2,0,60000.0,10,15,3,santiago
352,582000.0,0.0,68.0,0.0,0,0,0,0,0,0,130000.0,0,0,0,otras
353,370000.0,4515.0,40.0,462.0,3,2,1,0,3,0,66000.0,30,11,6,estación central
354,474000.0,65.0,53.0,12.0,3,2,2,0,4,0,95000.0,19,10,5,san miguel
355,280000.0,3004.0,30.0,0.0,2,1,1,0,2,0,61000.0,20,12,18,la cisterna
356,380000.0,4889.0,42.0,63.0,3,2,1,0,3,1,75000.0,29,14,13,estación central
357,385000.0,623.0,56.0,57.0,4,3,1,0,6,0,84000.0,20,17,6,otras
358,280000.0,0.0,30.0,0.0,0,0,0,0,0,0,59000.0,0,0,0,la cisterna
359,280000.0,26.0,24.0,2.0,2,1,1,0,2,0,45000.0,26,11,19,la cisterna
360,335000.0,4337.0,40.0,31.0,3,2,1,0,3,0,75000.0,28,12,24,estación central
362,395000.0,483.0,45.0,304.0,3,2,2,0,4,1,90000.0,28,12,28,estación central
363,350000.0,4381.0,40.0,376.0,3,2,1,0,3,0,73000.0,15,19,10,la cisterna
364,390000.0,4546.0,45.0,0.0,3,2,2,0,4,0,86000.0,20,12,7,la cisterna
365,437000.0,46.0,46.0,0.0,3,2,2,0,4,0,85000.0,21,9,19,la florida
366,315000.0,3551.0,35.0,0.0,2,1,1,0,2,0,60000.0,10,15,3,santiago
367,378000.0,4268.0,40.0,205.0,3,2,1,0,3,0,66000.0,20,14,14,estación central
368,603000.0,82.0,69.0,13.0,3,2,2,0,4,0,130000.0,6,14,5,otras
369,490000.0,5813.0,48.0,919.0,3,2,2,0,4,0,99000.0,16,8,9,la florida
370,323000.0,0.0,33.0,0.0,0,0,0,0,0,0,60000.0,0,0,0,santiago
371,305000.0,36.0,31.0,5.0,2,1,1,0,2,0,50000.0,24,15,17,otras
372,390000.0,0.0,30.0,0.0,0,0,0,0,0,0,60000.0,0,0,0,santiago
373,443500.0,4586.0,42.0,294.0,3,2,1,0,3,0,65000.0,8,6,6,san miguel
374,280000.0,3033.0,30.0,0.0,2,1,1,0,2,0,59000.0,15,19,12,la cisterna
375,370000.0,0.0,40.0,0.0,0,0,0,0,0,0,81000.0,0,0,0,la cisterna
376,490000.0,0.0,51.0,0.0,0,0,0,0,0,0,99000.0,0,0,0,la florida
377,371500.0,4297.0,40.0,264.0,3,2,1,0,3,0,66000.0,20,14,9,estación central
378,383000.0,623.0,56.0,57.0,4,3,1,0,6,0,84000.0,20,17,2,otras
379,280000.0,3004.0,30.0,0.0,2,1,1,0,2,0,61000.0,20,12,13,la cisterna
380,280000.0,32.0,32.0,0.0,2,1,1,0,2,0,45000.0,29,19,7,estación central
381,490000.0,5974.0,50.0,951.0,3,2,2,0,4,0,99000.0,16,8,14,la florida
382,420000.0,5047.0,47.0,308.0,3,2,2,0,4,0,80000.0,10,15,3,santiago
383,313000.0,3361.0,33.0,0.0,2,1,1,0,2,0,60000.0,10,15,3,santiago
384,400000.0,5187.0,47.0,443.0,3,2,2,0,4,1,70000.0,15,14,12,la cisterna
385,410000.0,4812.0,46.0,146.0,3,2,2,0,4,0,78000.0,20,14,19,estación central
386,390000.0,4546.0,45.0,0.0,3,2,2,0,4,0,86000.0,20,12,8,la cisterna
387,290000.0,3509.0,31.0,312.0,2,1,1,0,2,0,45000.0,25,13,6,estación central
388,280000.0,3004.0,30.0,0.0,2,1,1,0,2,0,61000.0,20,12,20,la cisterna
389,490000.0,5234.0,44.0,818.0,3,2,2,0,4,0,99000.0,16,8,14,la florida
390,380000.0,4804.0,44.0,342.0,3,2,2,0,4,0,83000.0,15,19,6,la cisterna
391,430000.0,4873.0,41.0,753.0,3,2,1,1,3,0,65000.0,24,15,18,otras
392,350000.0,4381.0,40.0,376.0,3,2,1,0,3,0,73000.0,15,19,5,la cisterna
393,420000.0,45.0,45.0,0.0,3,2,2,0,4,0,25000.0,20,16,4,estación central
394,410000.0,4812.0,46.0,146.0,3,2,2,0,4,0,78000.0,20,14,10,estación central
395,891000.0,105.0,88.0,17.0,4,3,2,0,6,0,182500.0,6,14,2,otras
396,280000.0,31.0,29.0,2.0,2,1,1,0,2,0,30000.0,18,13,18,estación central
397,391000.0,0.0,54.0,0.0,0,0,0,0,0,0,84000.0,0,0,0,otras
398,320000.0,3623.0,33.0,301.0,2,1,1,0,2,0,60000.0,10,15,6,santiago
399,380000.0,427.0,39.0,29.0,3,2,1,0,3,1,60000.0,16,15,14,la cisterna
400,389000.0,631.0,54.0,89.0,4,3,1,0,6,0,84000.0,20,17,10,otras
401,439000.0,46.0,46.0,0.0,3,2,2,0,4,0,85000.0,21,9,20,la florida
402,320000.0,3662.0,31.0,542.0,2,1,1,0,2,0,50000.0,24,15,15,otras
403,280000.0,0.0,32.0,0.0,0,0,0,0,0,0,65000.0,0,0,0,estación central
404,280000.0,0.0,30.0,0.0,0,0,0,0,0,0,59000.0,0,0,0,la cisterna
405,380000.0,5072.0,47.0,341.0,3,2,1,1,3,1,80000.0,26,17,21,estación central
406,600000.0,8288.0,72.0,994.0,4,3,2,0,6,0,115000.0,16,8,3,la florida
407,370000.0,435.0,40.0,288.0,3,2,1,0,3,0,66000.0,30,11,5,estación central
408,280000.0,3033.0,30.0,0.0,2,1,1,0,2,0,59000.0,15,19,5,la cisterna
409,490000.0,5974.0,50.0,951.0,3,2,2,0,4,0,99000.0,16,8,3,la florida
410,602000.0,0.0,69.0,0.0,0,0,0,0,0,0,130000.0,0,0,0,otras
411,370000.0,4582.0,40.0,524.0,3,2,1,0,3,0,66000.0,30,11,5,estación central
412,300000.0,31.0,31.0,0.0,2,1,1,0,2,0,40000.0,23,14,20,estación central
413,280000.0,299.0,29.0,0.0,2,1,1,0,2,0,59000.0,15,19,5,la cisterna
414,601000.0,82.0,69.0,13.0,3,2,2,0,4,0,130000.0,6,14,2,otras
415,289000.0,386.0,35.0,286.0,2,1,1,0,2,0,58000.0,20,14,3,estación central
416,370000.0,4607.0,40.0,542.0,3,2,1,0,3,0,66000.0,30,11,2,estación central
417,490000.0,5965.0,50.0,944.0,3,2,2,0,4,0,99000.0,16,8,11,la florida
418,325000.0,3661.0,33.0,3.0,2,1,1,0,2,0,60000.0,10,15,9,santiago
419,289000.0,386.0,35.0,286.0,2,1,1,0,2,0,58000.0,20,14,17,estación central
420,490000.0,5813.0,48.0,919.0,3,2,2,0,4,0,99000.0,16,8,6,la florida
421,410000.0,4812.0,46.0,146.0,3,2,2,0,4,0,78000.0,20,14,18,estación central
422,490000.0,5801.0,48.0,919.0,3,2,2,0,4,0,99000.0,16,8,2,la florida
423,320000.0,3662.0,31.0,542.0,2,1,1,0,2,0,65000.0,24,15,22,otras
424,415500.0,4811.0,45.0,292.0,3,2,2,0,4,0,76000.0,30,11,10,estación central
425,425000.0,5769.0,52.0,562.0,3,2,2,0,4,0,82000.0,20,14,6,estación central
426,370000.0,0.0,43.0,0.0,0,0,0,0,0,0,75000.0,0,0,0,estación central
427,289000.0,386.0,35.0,286.0,2,1,1,0,2,0,58000.0,20,14,19,estación central
428,400000.0,5196.0,49.0,268.0,3,2,2,1,4,0,105000.0,28,12,22,estación central
429,370000.0,4582.0,40.0,524.0,3,2,1,0,3,0,66000.0,30,11,18,estación central
430,289000.0,386.0,35.0,286.0,2,1,1,0,2,0,58000.0,20,14,15,estación central
431,315000.0,3211.0,29.0,227.0,2,1,1,0,2,0,56000.0,12,16,8,otras
432,370000.0,0.0,40.0,0.0,0,0,0,0,0,0,66000.0,0,0,0,estación central
433,390000.0,6174.0,58.0,331.0,3,2,2,0,4,0,89000.0,31,10,27,estación central
434,289000.0,386.0,35.0,286.0,2,1,1,0,2,0,58000.0,20,14,16,estación central
435,390000.0,5112.0,48.0,242.0,3,2,2,1,4,1,85000.0,26,17,13,estación central
445,315000.0,50.0,48.0,0.0,2,2,2,0,0,0,80000.0,0,0,0,santiago
446,540000.0,57.0,54.0,0.0,2,2,2,1,0,0,80000.0,0,0,0,ñuñoa
447,850000.0,85.0,83.0,0.0,2,2,2,2,0,0,220000.0,0,0,0,las condes
449,980000.0,93.0,79.0,0.0,2,2,2,1,0,1,140000.0,0,0,0,las condes
451,1087508.0,120.0,110.0,0.0,3,3,3,2,0,1,185000.0,0,0,0,las condes
452,780000.0,80.0,78.0,0.0,3,3,2,1,0,1,150000.0,0,0,0,ñuñoa
453,18.0,55.0,48.0,0.0,1,1,1,1,0,1,80000.0,0,0,0,las condes
454,435000.0,62.0,60.0,0.0,3,3,2,0,0,0,60000.0,0,0,0,santiago
456,310000.0,0.0,28.0,0.0,0,0,0,0,0,0,50000.0,0,0,0,otras
458,750000.0,0.0,75.0,0.0,0,0,0,0,0,0,95000.0,0,0,0,ñuñoa
459,540000.0,54.0,50.0,0.0,2,2,2,1,0,0,60000.0,0,0,0,ñuñoa
460,980000.0,86.0,80.0,0.0,2,2,2,1,0,1,140000.0,0,0,0,las condes
461,550000.0,60.0,60.0,0.0,3,3,2,0,0,0,80000.0,0,0,0,santiago
462,1250000.0,210.0,200.0,10.0,3,3,2,1,0,1,200000.0,8,0,8,las condes
463,520000.0,42.0,42.0,0.0,1,1,1,1,0,0,80000.0,0,0,0,ñuñoa
464,800000.0,70.0,70.0,0.0,0,3,2,1,6,1,0.0,12,4,11,las condes
465,500000.0,70.0,65.0,0.0,2,2,2,0,0,0,80000.0,0,0,0,otras
466,490000.0,54.0,50.0,0.0,2,2,2,1,0,0,70000.0,0,0,0,otras
469,430000.0,39.0,36.0,0.0,1,1,1,1,0,1,58000.0,0,0,0,ñuñoa
470,500000.0,65.0,62.0,0.0,3,3,2,0,0,1,90000.0,0,0,0,santiago
471,2466.0,100.0,95.0,0.0,3,3,2,1,0,1,160000.0,0,0,0,ñuñoa
472,450000.0,54.0,48.0,0.0,2,2,1,0,0,0,65000.0,0,0,0,otras
473,285000.0,33.0,30.0,0.0,1,1,1,0,0,0,30000.0,0,0,0,santiago
474,370000.0,50.0,48.0,0.0,3,3,1,0,0,0,70000.0,0,0,0,san miguel
475,14.0,38.0,38.0,0.0,1,1,1,1,0,1,60000.0,0,0,0,ñuñoa
476,418998.0,56.0,52.0,0.0,2,2,1,0,0,1,66000.0,0,0,0,san miguel
477,480000.0,56.0,54.0,0.0,2,2,2,0,0,0,60000.0,0,0,0,otras
478,355000.0,47.0,47.0,0.0,2,2,1,1,0,0,0.0,0,0,0,la florida
479,350000.0,28.0,28.0,0.0,1,1,1,1,0,0,55000.0,0,0,0,santiago
480,490000.0,64.0,58.0,0.0,2,2,2,0,0,0,70000.0,0,0,0,otras
482,467022.0,47.0,43.0,0.0,2,2,1,1,0,0,70000.0,0,0,0,otras
483,352800.0,56.0,54.0,0.0,3,3,1,0,0,0,40000.0,0,0,0,otras
484,1039946.0,88.0,80.0,0.0,2,2,2,1,0,1,90000.0,0,0,0,las condes
485,500000.0,64.0,62.0,0.0,2,2,2,1,0,0,120000.0,0,0,0,otras
486,550000.0,38.0,33.0,0.0,1,1,1,0,0,1,70000.0,0,0,0,ñuñoa
487,320000.0,30.0,30.0,0.0,1,1,1,0,0,0,40000.0,0,0,0,santiago
488,370000.0,38.0,35.0,0.0,1,1,1,1,0,0,80000.0,0,0,0,santiago
489,340000.0,37.0,37.0,0.0,2,2,1,0,0,0,55000.0,0,0,0,santiago
490,370000.0,42.0,40.0,0.0,2,2,1,0,0,0,60000.0,0,0,0,otras
491,300000.0,0.0,33.0,0.0,0,0,0,0,0,0,55000.0,0,0,0,la cisterna
492,470000.0,57.0,49.0,0.0,3,3,2,1,0,0,65000.0,0,0,0,la florida
493,500000.0,43.0,43.0,0.0,1,1,1,1,0,0,68000.0,0,0,0,ñuñoa
494,450000.0,70.0,75.0,0.0,2,2,2,0,0,1,70000.0,0,0,0,santiago
496,520000.0,49.0,43.0,0.0,2,2,1,0,0,0,70000.0,0,0,0,ñuñoa
497,350000.0,43.0,43.0,0.0,3,3,1,0,0,0,40000.0,0,0,0,otras
498,450000.0,60.0,56.0,0.0,2,2,2,0,0,1,40000.0,0,0,0,santiago
499,590000.0,75.0,73.0,0.0,3,3,2,1,0,0,85000.0,0,0,0,la florida
500,420000.0,56.0,54.0,0.0,2,2,2,1,0,1,100000.0,0,0,0,otras
501,530000.0,0.0,60.0,0.0,0,0,0,0,0,0,85000.0,0,0,0,otras
503,450000.0,52.0,45.0,0.0,2,2,2,1,0,1,100000.0,0,0,0,san miguel
504,520000.0,54.0,51.0,0.0,2,2,2,0,0,0,90000.0,0,0,0,santiago
505,19.0,73.0,66.0,0.0,2,2,2,1,0,1,136000.0,0,0,0,ñuñoa
506,441447.0,45.0,44.0,0.0,2,2,1,1,0,0,30000.0,0,0,0,san miguel
507,600000.0,69.0,64.0,0.0,2,2,2,1,0,0,90000.0,0,0,0,la florida
508,550000.0,73.0,66.0,0.0,3,3,2,0,0,0,130000.0,0,0,0,otras
509,280000.0,0.0,27.0,0.0,0,0,0,0,0,0,30000.0,0,0,0,otras
510,400000.0,40.0,38.0,0.0,1,1,1,1,0,0,60000.0,0,0,0,la florida
511,430000.0,50.0,50.0,0.0,3,3,1,1,0,0,90000.0,0,0,0,la cisterna
512,455000.0,44.0,43.0,0.0,2,2,1,1,0,0,95000.0,0,0,0,san miguel
513,450000.0,45.0,43.0,0.0,2,2,2,0,0,0,100000.0,0,0,0,santiago
516,585000.0,71.0,60.0,0.0,2,2,2,1,0,1,95000.0,0,0,0,otras
517,350000.0,30.0,25.0,0.0,1,1,1,0,0,1,55000.0,0,0,0,santiago
518,440000.0,43.0,38.0,0.0,2,2,1,1,0,1,95000.0,0,0,0,la florida
520,447607.0,56.0,54.0,0.0,2,2,2,0,0,0,65000.0,0,0,0,santiago
521,355000.0,25.0,25.0,0.0,1,1,1,0,0,0,50000.0,0,0,0,santiago
522,351000.0,58.0,55.0,0.0,3,3,1,0,0,0,60000.0,0,0,0,san miguel
525,470000.0,50.0,46.0,0.0,2,2,2,0,0,0,80000.0,0,0,0,santiago
528,570000.0,0.0,62.0,0.0,0,0,0,0,0,0,85000.0,0,0,0,la cisterna
529,441520.0,51.0,49.0,0.0,2,2,2,0,0,0,80000.0,0,0,0,santiago
530,9.0,25.0,25.0,0.0,1,1,1,0,0,0,36000.0,0,0,0,santiago
531,320000.0,34.0,32.0,0.0,1,1,1,0,0,0,65000.0,0,0,0,santiago
532,324000.0,35.0,33.0,0.0,1,1,1,0,0,0,55000.0,0,0,0,santiago
533,600000.0,68.0,62.0,0.0,2,2,2,1,0,0,82000.0,0,0,0,la florida
534,340000.0,48.0,45.0,0.0,2,2,1,0,0,0,45000.0,0,0,0,estación central
535,950.0,38.0,36.0,0.0,1,1,1,0,0,1,45000.0,0,0,0,san miguel
536,450000.0,41.0,36.0,0.0,1,1,1,0,0,1,55000.0,0,0,0,santiago
537,315250.0,0.0,34.0,0.0,0,0,0,0,0,0,40000.0,0,0,0,santiago
538,256500.0,30.0,29.0,0.0,1,1,1,0,0,0,28000.0,0,0,0,estación central
539,280000.0,30.0,30.0,0.0,1,1,1,0,0,0,30000.0,0,0,0,estación central
540,445000.0,48.0,44.0,0.0,2,2,2,1,0,1,80000.0,0,0,0,la florida
541,320000.0,40.0,40.0,0.0,2,2,1,0,0,0,45000.0,0,0,0,estación central
542,850.0,25.0,25.0,0.0,1,1,1,0,0,0,36000.0,0,0,0,santiago
543,430000.0,47.0,47.0,0.0,2,2,1,1,0,1,70000.0,0,0,0,santiago
544,435000.0,50.0,48.0,0.0,2,2,2,1,0,1,65000.0,0,0,0,la cisterna
545,319000.0,33.0,31.0,0.0,1,1,1,0,0,0,65000.0,0,0,0,santiago
546,380000.0,42.0,42.0,0.0,2,2,1,0,0,0,70000.0,0,0,0,santiago
547,300000.0,44.0,42.0,0.0,1,1,1,0,0,0,70000.0,0,0,0,santiago
548,410000.0,54.0,52.0,0.0,3,3,1,0,0,0,50000.0,0,0,0,otras
549,320000.0,0.0,33.0,0.0,0,0,0,0,0,0,33000.0,0,0,0,santiago
551,342000.0,48.0,42.0,0.0,2,2,1,1,0,1,70000.0,0,0,0,estación central
552,350000.0,48.0,44.0,0.0,2,2,2,0,0,0,90000.0,0,0,0,estación central
553,380000.0,40.0,40.0,0.0,2,2,2,0,0,0,70000.0,0,0,0,otras
554,1250000.0,120.0,105.0,0.0,3,3,3,1,0,1,300000.0,0,0,0,providencia
555,600000.0,58.0,55.0,0.0,2,2,2,1,0,1,70000.0,0,0,0,santiago
556,510000.0,0.0,65.0,0.0,0,0,0,0,0,0,90000.0,0,0,0,la florida
557,11.0,42.0,42.0,0.0,2,2,1,1,0,1,70000.0,0,0,0,la cisterna
560,315000.0,42.0,41.0,0.0,2,2,1,0,0,1,75000.0,0,0,0,santiago
561,320000.0,33.0,30.0,0.0,1,1,1,0,0,0,40000.0,0,0,0,estación central
562,1435.0,63.0,54.0,0.0,2,2,2,1,0,1,85000.0,0,0,0,la cisterna
563,220000.0,20.0,20.0,0.0,1,1,1,0,0,0,35000.0,0,0,0,estación central
564,380000.0,56.0,56.0,0.0,3,3,1,0,0,0,25000.0,0,0,0,la cisterna
565,29.0,105.0,100.0,0.0,2,2,2,1,0,1,150000.0,0,0,0,las condes
566,395000.0,60.0,55.0,0.0,2,2,2,0,0,0,110000.0,0,0,0,estación central
567,480000.0,49.0,44.0,0.0,2,2,1,1,0,1,86000.0,0,0,0,san miguel
568,370000.0,50.0,48.0,0.0,2,2,2,0,0,0,65000.0,0,0,0,estación central
569,480000.0,52.0,49.0,0.0,3,3,1,1,0,0,50000.0,0,0,0,la cisterna
570,340000.0,0.0,39.0,0.0,0,0,0,0,0,0,80000.0,0,0,0,santiago
571,500000.0,49.0,42.0,7.0,0,2,2,1,0,1,70000.0,0,0,0,la florida
572,1250.0,42.0,38.0,0.0,1,1,1,0,0,0,50000.0,0,0,0,san miguel
573,400000.0,48.0,41.0,0.0,2,2,1,0,0,0,60000.0,0,0,0,otras
574,330000.0,36.0,36.0,0.0,2,2,1,0,0,0,65000.0,0,0,0,otras
575,2890000.0,275.0,250.0,25.0,0,4,4,2,0,1,380000.0,15,2,8,las condes
576,407234.0,55.0,50.0,0.0,2,2,2,0,0,0,40000.0,0,0,0,estación central
577,650000.0,60.0,54.0,0.0,2,2,2,1,0,1,100000.0,0,0,0,ñuñoa
578,400000.0,45.0,45.0,0.0,2,2,1,1,0,1,90000.0,0,0,0,otras
579,365000.0,37.0,34.0,0.0,1,1,1,1,0,1,70000.0,0,0,0,santiago
580,700000.0,88.0,85.0,0.0,3,3,2,1,0,1,125000.0,0,0,0,otras
581,320000.0,38.0,36.0,0.0,1,1,1,0,0,0,50000.0,0,0,0,la cisterna
582,617500.0,0.0,76.0,0.0,0,0,0,0,0,0,90000.0,0,0,0,la cisterna
583,370000.0,40.0,40.0,0.0,2,2,1,0,0,0,30000.0,0,0,0,estación central
584,330000.0,47.0,45.0,0.0,2,2,2,0,0,0,50000.0,0,0,0,estación central
585,390000.0,48.0,45.0,0.0,2,2,2,0,0,0,80000.0,0,0,0,santiago
586,1119.0,58.0,55.0,0.0,2,2,1,0,0,1,70000.0,0,0,0,estación central
587,310000.0,42.0,40.0,0.0,2,2,1,0,0,0,76000.0,0,0,0,estación central
588,330000.0,40.0,35.0,0.0,1,1,1,0,0,0,50000.0,0,0,0,santiago
589,653865.0,37.0,35.0,0.0,1,1,1,0,0,1,45000.0,0,0,0,ñuñoa
590,365000.0,46.0,45.0,0.0,2,2,1,1,0,0,55000.0,0,0,0,estación central
591,313500.0,44.0,44.0,0.0,2,2,1,0,0,0,100000.0,0,0,0,estación central
592,480000.0,0.0,48.0,0.0,0,0,0,0,0,0,130000.0,0,0,0,la cisterna
593,300000.0,48.0,41.0,0.0,2,2,1,0,0,0,55000.0,0,0,0,estación central
594,495878.0,0.0,46.0,0.0,0,0,0,0,0,0,60000.0,0,0,0,otras
595,360000.0,43.0,40.0,0.0,2,2,1,0,0,0,60000.0,0,0,0,estación central
596,480000.0,57.0,53.0,0.0,2,2,2,0,0,0,50000.0,0,0,0,la florida
597,1150.0,0.0,45.0,0.0,0,0,0,0,0,0,75000.0,0,0,0,santiago
598,485000.0,48.0,47.0,0.0,2,2,2,1,0,1,60000.0,0,0,0,santiago
599,415000.0,48.0,44.0,0.0,2,2,1,0,0,0,55000.0,0,0,0,la cisterna
600,256500.0,31.0,29.0,0.0,1,1,1,0,0,0,42000.0,0,0,0,estación central
601,610000.0,62.0,60.0,0.0,2,2,2,1,0,1,140000.0,0,0,0,ñuñoa
602,370000.0,40.0,40.0,0.0,1,1,1,0,0,0,45000.0,0,0,0,santiago
603,320000.0,30.0,30.0,0.0,1,1,1,0,0,0,65000.0,0,0,0,santiago
604,13.0,31.0,31.0,0.0,1,1,1,0,0,0,70000.0,0,0,0,santiago
605,363825.0,50.0,50.0,0.0,2,2,1,0,0,0,56000.0,0,0,0,estación central
606,416000.0,53.0,50.0,0.0,2,2,2,1,0,0,70000.0,0,0,0,estación central
607,340000.0,33.0,33.0,0.0,1,1,1,0,0,0,60000.0,0,0,0,santiago
608,300000.0,0.0,24.0,0.0,0,0,0,0,0,0,50000.0,0,0,0,santiago
609,650000.0,46.0,44.0,0.0,2,2,2,1,0,1,83000.0,0,0,0,santiago
610,340000.0,33.0,30.0,0.0,1,1,1,1,0,1,45000.0,0,0,0,la cisterna
611,1055.0,0.0,50.0,0.0,0,0,0,0,0,0,50000.0,0,0,0,santiago
612,320000.0,37.0,35.0,0.0,1,1,1,0,0,1,60000.0,0,0,0,san miguel
613,425000.0,62.0,57.0,0.0,2,2,2,0,0,0,100000.0,0,0,0,santiago
614,1040.0,36.0,34.0,0.0,1,1,1,0,0,0,50000.0,0,0,0,la florida
615,950.0,38.0,32.0,0.0,1,1,1,0,0,0,50000.0,0,0,0,otras
616,1027.0,49.0,44.0,0.0,1,1,1,0,0,0,50000.0,0,0,0,santiago
617,280000.0,36.0,33.0,0.0,1,1,1,0,0,0,60000.0,0,0,0,estación central
618,290000.0,31.0,29.0,0.0,1,1,1,0,0,1,65000.0,0,0,0,estación central
619,730000.0,70.0,62.0,0.0,2,2,2,1,0,1,110000.0,0,0,0,las condes
620,280000.0,32.0,30.0,0.0,0,1,1,0,0,0,0.0,0,0,0,santiago
621,600000.0,80.0,78.0,0.0,3,3,2,0,0,1,90000.0,0,0,0,santiago
622,468000.0,62.0,57.0,0.0,2,2,2,1,0,0,120000.0,0,0,0,san miguel
623,339500.0,31.0,30.0,0.0,1,1,1,0,0,0,27500.0,0,0,0,santiago
624,350000.0,43.0,43.0,0.0,2,2,1,0,0,0,45000.0,0,0,0,estación central
626,390000.0,45.0,42.0,0.0,1,1,1,0,0,0,40000.0,0,0,0,santiago
627,252000.0,30.0,30.0,0.0,1,1,1,0,0,0,35000.0,0,0,0,estación central
628,340000.0,45.0,40.0,0.0,2,2,1,0,0,0,60000.0,0,0,0,otras
629,720000.0,60.0,55.0,0.0,3,3,2,1,0,0,75000.0,0,0,0,otras
630,1416.0,30.0,28.0,0.0,1,1,1,0,0,0,80000.0,0,0,0,las condes
